city_name,weather_description,temperature,atmospheric_pressure,humidity,clouds,precipitation,creation_date
Guimaraes,"céu limpo",16,1022,67,0,0,"2019-10-09 09H"
Guimaraes,"céu limpo",17,1023,59,0,0,"2019-10-09 10H"
Guimaraes,"céu limpo",19,1022,52,0,0,"2019-10-09 11H"
Guimaraes,"céu limpo",20,1022,49,0,0,"2019-10-09 12H"
Guimaraes,"céu limpo",20,1021,60,0,0,"2019-10-09 13H"
Guimaraes,"céu limpo",19,1021,59,0,0,"2019-10-09 14H"
Guimaraes,"céu limpo",19,1021,63,0,0,"2019-10-09 15H"
Guimaraes,"céu limpo",18,1021,68,0,0,"2019-10-09 16H"
Guimaraes,"céu limpo",17,1021,68,0,0,"2019-10-09 17H"
Guimaraes,"céu limpo",16,1021,77,0,0,"2019-10-09 18H"
Guimaraes,"céu limpo",16,1021,77,0,0,"2019-10-09 19H"
Guimaraes,"céu limpo",14,1021,77,0,0,"2019-10-09 20H"
Guimaraes,"céu limpo",14,1021,77,0,0,"2019-10-09 21H"
Guimaraes,"céu limpo",14,1021,77,0,0,"2019-10-09 22H"
Guimaraes,"céu limpo",13,1021,82,0,0,"2019-10-09 23H"
Guimaraes,"céu limpo",12,1021,82,0,0,"2019-10-10 00H"
Guimaraes,"céu limpo",12,1020,76,0,0,"2019-10-10 01H"
Guimaraes,"céu limpo",11,1020,87,0,0,"2019-10-10 02H"
Guimaraes,"céu limpo",11,1020,93,0,0,"2019-10-10 03H"
Guimaraes,"céu limpo",10,1020,81,0,0,"2019-10-10 04H"
Guimaraes,"céu limpo",10,1019,93,0,0,"2019-10-10 05H"
Guimaraes,"céu limpo",9,1019,87,0,0,"2019-10-10 06H"
Guimaraes,"céu limpo",10,1020,87,0,0,"2019-10-10 07H"
Guimaraes,"céu limpo",14,1020,82,0,0,"2019-10-10 08H"
Guimaraes,"céu limpo",17,1020,67,0,0,"2019-10-10 09H"
Guimaraes,"céu limpo",20,1020,52,0,0,"2019-10-10 10H"
Guimaraes,"céu limpo",20,1020,49,0,0,"2019-10-10 11H"
Guimaraes,"céu limpo",23,1019,43,0,0,"2019-10-10 12H"
Guimaraes,"céu limpo",23,1018,53,0,0,"2019-10-10 13H"
Guimaraes,"céu limpo",24,1018,50,0,0,"2019-10-10 14H"
Guimaraes,"céu limpo",24,1017,49,0,0,"2019-10-10 15H"
Guimaraes,"céu limpo",24,1017,46,0,0,"2019-10-10 16H"
Guimaraes,"céu limpo",20,1017,56,0,0,"2019-10-10 17H"
Guimaraes,"céu limpo",20,1016,63,0,0,"2019-10-10 18H"
Guimaraes,"céu limpo",18,1017,77,0,0,"2019-10-10 19H"
Guimaraes,"céu limpo",16,1017,82,0,0,"2019-10-10 20H"
Guimaraes,"céu limpo",15,1017,87,0,0,"2019-10-10 21H"
Guimaraes,"céu limpo",15,1017,93,0,0,"2019-10-10 22H"
Guimaraes,"céu limpo",14,1017,100,0,0,"2019-10-10 23H"
Guimaraes,"céu limpo",13,1017,93,0,0,"2019-10-11 00H"
Guimaraes,"céu limpo",13,1017,93,0,0,"2019-10-11 01H"
Guimaraes,"céu limpo",12,1017,87,0,0,"2019-10-11 02H"
Guimaraes,"céu limpo",13,1017,87,0,0,"2019-10-11 03H"
Guimaraes,"céu limpo",11,1017,100,0,0,"2019-10-11 04H"
Guimaraes,"céu limpo",11,1017,100,0,0,"2019-10-11 05H"
Guimaraes,"céu limpo",12,1017,100,0,0,"2019-10-11 06H"
Guimaraes,"céu limpo",12,1017,100,0,0,"2019-10-11 07H"
Guimaraes,"céu limpo",15,1018,93,0,0,"2019-10-11 08H"
Guimaraes,"céu limpo",17,1018,72,0,0,"2019-10-11 09H"
Guimaraes,"céu limpo",19,1018,68,0,0,"2019-10-11 10H"
Guimaraes,"céu limpo",20,1018,72,0,0,"2019-10-11 11H"
Guimaraes,"céu limpo",22,1017,68,0,0,"2019-10-11 12H"
Guimaraes,"céu limpo",22,1016,72,0,0,"2019-10-11 13H"
Guimaraes,"céu limpo",22,1016,72,0,0,"2019-10-11 14H"
Guimaraes,neblina,20,1016,72,0,0,"2019-10-11 15H"
Guimaraes,neblina,18,1015,77,0,0,"2019-10-11 16H"
Guimaraes,"céu limpo",17,1015,82,0,0,"2019-10-11 17H"
Guimaraes,"céu limpo",17,1015,87,0,0,"2019-10-11 18H"
Guimaraes,"céu limpo",15,1015,93,0,0,"2019-10-11 19H"
Guimaraes,"céu pouco nublado",16,1015,93,21,0,"2019-10-11 20H"
Guimaraes,"céu pouco nublado",14,1016,100,21,0,"2019-10-11 21H"
Guimaraes,nevoeiro,14,1016,100,20,0,"2019-10-11 22H"
Guimaraes,"nuvens quebradas",14,1015,100,74,0,"2019-10-11 23H"
Guimaraes,"céu pouco nublado",14,1015,100,20,0,"2019-10-12 00H"
Guimaraes,"nuvens quebradas",14,1014,93,75,0,"2019-10-12 01H"
Guimaraes,nublado,14,1014,87,90,0,"2019-10-12 02H"
Guimaraes,"nuvens quebradas",14,1013,93,75,0,"2019-10-12 04H"
Guimaraes,"nuvens quebradas",15,1013,87,75,0,"2019-10-12 05H"
Guimaraes,"nuvens quebradas",15,1013,87,75,0,"2019-10-12 06H"
Guimaraes,"nuvens quebradas",16,1013,87,75,0,"2019-10-12 07H"
Guimaraes,"nuvens quebradas",17,1013,82,75,0,"2019-10-12 08H"
Guimaraes,"nuvens quebradas",17,1013,77,75,0,"2019-10-12 09H"
Guimaraes,"nuvens quebradas",20,1013,77,75,0,"2019-10-12 10H"
Guimaraes,"nuvens dispersas",21,1013,68,40,0,"2019-10-12 11H"
Guimaraes,"nuvens dispersas",22,1012,73,40,0,"2019-10-12 12H"
Guimaraes,"nuvens quebradas",21,1012,77,75,0,"2019-10-12 13H"
Guimaraes,"nuvens quebradas",20,1012,82,75,0,"2019-10-12 14H"
Guimaraes,"nuvens quebradas",20,1011,88,75,0,"2019-10-12 15H"
Guimaraes,nublado,18,1012,88,90,0,"2019-10-12 16H"
Guimaraes,nublado,18,1012,82,90,0,"2019-10-12 17H"
Guimaraes,nublado,18,1012,72,90,0,"2019-10-12 18H"
Guimaraes,"céu limpo",17,1011,72,0,0,"2019-10-12 19H"
Guimaraes,"nuvens dispersas",17,1011,82,40,0,"2019-10-12 20H"
Guimaraes,"nuvens quebradas",17,1012,82,75,0,"2019-10-12 21H"
Guimaraes,"céu pouco nublado",17,1011,77,20,0,"2019-10-12 22H"
Guimaraes,"céu pouco nublado",17,1011,77,20,0,"2019-10-12 23H"
Guimaraes,"nuvens quebradas",17,1011,72,75,0,"2019-10-13 00H"
Guimaraes,"nuvens quebradas",17,1011,72,75,0,"2019-10-13 01H"
Guimaraes,"nuvens quebradas",17,1010,77,75,0,"2019-10-13 02H"
Guimaraes,"nuvens quebradas",17,1010,77,75,0,"2019-10-13 03H"
Guimaraes,"nuvens quebradas",18,1009,77,75,0,"2019-10-13 04H"
Guimaraes,"nuvens quebradas",17,1009,77,75,0,"2019-10-13 05H"
Guimaraes,"aguaceiros fracos",17,1010,88,75,0,"2019-10-13 06H"
Guimaraes,"chuvisco e chuva fraca",16,1010,93,75,0,"2019-10-13 07H"
Guimaraes,"chuvisco e chuva fraca",16,1011,93,75,0,"2019-10-13 08H"
Guimaraes,"chuva moderada",17,1011,93,75,0,"2019-10-13 09H"
Guimaraes,"aguaceiros fracos",17,1012,93,75,0,"2019-10-13 10H"
Guimaraes,"chuvisco e chuva fraca",17,1012,93,75,0,"2019-10-13 11H"
Guimaraes,"chuva moderada",17,1012,100,75,0,"2019-10-13 12H"
Guimaraes,"chuvisco e chuva fraca",17,1012,93,75,0,"2019-10-13 13H"
Guimaraes,nevoeiro,16,1011,93,75,0,"2019-10-13 14H"
Guimaraes,nevoeiro,16,1011,93,75,0,"2019-10-13 15H"
Guimaraes,nevoeiro,15,1010,100,75,0,"2019-10-13 16H"
Guimaraes,nevoeiro,15,1010,100,75,0,"2019-10-13 17H"
Guimaraes,nevoeiro,15,1010,93,75,0,"2019-10-13 18H"
Guimaraes,"chuva forte",14,1010,93,75,0,"2019-10-13 19H"
Guimaraes,"chuva moderada",14,1010,93,75,0,"2019-10-13 20H"
Guimaraes,"chuva moderada",14,1010,93,75,0,"2019-10-13 21H"
Guimaraes,"chuvisco e chuva fraca",13,1010,93,75,0,"2019-10-13 22H"
Guimaraes,"chuvisco e chuva fraca",13,1010,93,75,0,"2019-10-13 23H"
Guimaraes,"chuvisco e chuva",13,1010,93,75,0,"2019-10-14 00H"
Guimaraes,"chuva moderada",12,1010,93,75,0,"2019-10-14 01H"
Guimaraes,"chuva moderada",12,1009,100,75,0,"2019-10-14 02H"
Guimaraes,"chuva fraca",12,1009,100,75,0,"2019-10-14 03H"
Guimaraes,"nuvens dispersas",12,1009,93,40,0,"2019-10-14 04H"
Guimaraes,"nuvens dispersas",12,1008,100,40,0,"2019-10-14 05H"
Guimaraes,"céu pouco nublado",12,1008,93,20,0,"2019-10-14 06H"
Guimaraes,"chuva moderada",12,1008,93,75,0,"2019-10-14 07H"
Guimaraes,aguaceiros,13,1009,93,40,0,"2019-10-14 08H"
Guimaraes,"chuva fraca",13,1011,100,40,0,"2019-10-14 09H"
Guimaraes,aguaceiros,14,1011,93,20,0,"2019-10-14 10H"
Guimaraes,"aguaceiros fracos",14,1012,87,40,0,"2019-10-14 11H"
Guimaraes,"céu pouco nublado",14,1013,72,20,0,"2019-10-14 12H"
Guimaraes,"chuva fraca",14,1014,77,20,0,"2019-10-14 13H"
Guimaraes,"chuva fraca",15,1014,63,20,0,"2019-10-14 14H"
Guimaraes,aguaceiros,15,1015,63,20,0,"2019-10-14 15H"
Guimaraes,"céu pouco nublado",15,1016,59,20,0,"2019-10-14 16H"
Guimaraes,aguaceiros,13,1017,76,20,0,"2019-10-14 17H"
Guimaraes,"aguaceiros fracos",12,1018,87,20,0,"2019-10-14 18H"
Guimaraes,aguaceiros,11,1018,87,20,0,"2019-10-14 19H"
Guimaraes,"nuvens dispersas",11,1019,93,40,0,"2019-10-14 20H"
Guimaraes,"aguaceiros fracos",10,1020,93,40,0,"2019-10-14 21H"
Guimaraes,"nuvens dispersas",10,1020,87,40,0,"2019-10-14 22H"
Guimaraes,"nuvens dispersas",10,1020,93,40,0,"2019-10-14 23H"
Guimaraes,"nuvens dispersas",9,1020,93,40,0,"2019-10-15 00H"
Guimaraes,"nuvens dispersas",9,1020,93,40,0,"2019-10-15 01H"
Guimaraes,"nuvens dispersas",9,1020,93,40,0,"2019-10-15 02H"
Guimaraes,"céu limpo",9,1020,93,0,0,"2019-10-15 03H"
Guimaraes,"nuvens dispersas",9,1020,94,44,0,"2019-10-15 04H"
Guimaraes,"nuvens quebradas",9,1020,93,75,0,"2019-10-15 05H"
Guimaraes,"céu pouco nublado",9,1020,93,20,0,"2019-10-15 06H"
Guimaraes,"chuva fraca",10,1020,93,40,0,"2019-10-15 07H"
Guimaraes,"nuvens dispersas",12,1021,87,40,0,"2019-10-15 08H"
Guimaraes,"nuvens dispersas",13,1021,82,40,0,"2019-10-15 09H"
Guimaraes,"nuvens dispersas",14,1021,77,40,0,"2019-10-15 10H"
Guimaraes,"nuvens dispersas",16,1021,77,40,0,"2019-10-15 11H"
Guimaraes,"nuvens dispersas",17,1021,77,40,0,"2019-10-15 12H"
Guimaraes,"nuvens dispersas",16,1020,77,40,0,"2019-10-15 13H"
Guimaraes,"chuva fraca",15,1020,82,40,0,"2019-10-15 14H"
Guimaraes,"céu pouco nublado",15,1020,82,20,0,"2019-10-15 15H"
Guimaraes,"nuvens dispersas",15,1020,82,40,0,"2019-10-15 16H"
Guimaraes,"nuvens quebradas",15,1020,87,75,0,"2019-10-15 17H"
Guimaraes,"céu pouco nublado",14,1020,87,20,0,"2019-10-15 18H"
Guimaraes,"céu pouco nublado",14,1019,87,20,0,"2019-10-15 19H"
Guimaraes,"céu pouco nublado",14,1019,87,20,0,"2019-10-15 20H"
Guimaraes,"céu pouco nublado",14,1019,82,20,0,"2019-10-15 21H"
Guimaraes,"chuva fraca",14,1020,77,100,0,"2019-10-15 22H"
Guimaraes,nublado,14,1019,77,90,0,"2019-10-15 23H"
Guimaraes,"céu pouco nublado",14,1019,77,20,0,"2019-10-16 00H"
Guimaraes,"nuvens quebradas",14,1019,77,75,0,"2019-10-16 01H"
Guimaraes,"nuvens quebradas",14,1018,77,75,0,"2019-10-16 02H"
Guimaraes,"chuva fraca",13,1018,82,75,0,"2019-10-16 03H"
Guimaraes,"chuva fraca",14,1018,77,100,0,"2019-10-16 04H"
Guimaraes,"chuva fraca",14,1018,87,100,0,"2019-10-16 05H"
Guimaraes,"nuvens quebradas",14,1017,82,75,0,"2019-10-16 06H"
Guimaraes,"nuvens dispersas",14,1017,82,40,0,"2019-10-16 07H"
Guimaraes,"nuvens dispersas",14,1018,77,40,0,"2019-10-16 08H"
Guimaraes,"nuvens quebradas",15,1017,77,75,0,"2019-10-16 09H"
Guimaraes,"nuvens quebradas",16,1018,77,75,0,"2019-10-16 10H"
Guimaraes,"chuva fraca",16,1017,77,90,0,"2019-10-16 11H"
Guimaraes,nublado,16,1016,72,90,0,"2019-10-16 12H"
Guimaraes,"chuva fraca",16,1016,72,75,0,"2019-10-16 13H"
Guimaraes,"chuva fraca",16,1016,82,90,0,"2019-10-16 14H"
Guimaraes,nevoeiro,15,1016,93,90,0,"2019-10-16 15H"
Guimaraes,nevoeiro,15,1015,93,90,0,"2019-10-16 16H"
Guimaraes,"chuva forte",15,1015,93,90,0,"2019-10-16 17H"
Guimaraes,nevoeiro,15,1015,100,90,0,"2019-10-16 18H"
Guimaraes,"chuva forte",14,1015,93,90,0,"2019-10-16 19H"
Guimaraes,nevoeiro,14,1014,93,90,0,"2019-10-16 20H"
Guimaraes,"chuva forte",14,1014,100,75,0,"2019-10-16 21H"
Guimaraes,nevoeiro,14,1015,93,75,0,"2019-10-16 22H"
Guimaraes,"aguaceiros fracos",14,1014,93,90,0,"2019-10-16 23H"
Guimaraes,"chuva moderada",15,1014,100,90,0,"2019-10-17 00H"
Guimaraes,"chuva moderada",15,1014,93,75,0,"2019-10-17 01H"
Guimaraes,"chuva fraca",15,1014,93,75,0,"2019-10-17 02H"
Guimaraes,"chuva fraca",16,1014,100,75,0,"2019-10-17 03H"
Guimaraes,"chuva fraca",15,1014,100,75,0,"2019-10-17 04H"
Guimaraes,nevoeiro,16,1015,100,75,0,"2019-10-17 05H"
Guimaraes,nevoeiro,16,1015,100,75,0,"2019-10-17 06H"
Guimaraes,nevoeiro,16,1016,93,75,0,"2019-10-17 07H"
Guimaraes,"nuvens quebradas",15,1016,100,75,0,"2019-10-17 08H"
Guimaraes,"nuvens quebradas",16,1017,100,75,0,"2019-10-17 09H"
Guimaraes,"nuvens quebradas",17,1017,88,75,0,"2019-10-17 10H"
Guimaraes,"nuvens quebradas",17,1017,82,75,0,"2019-10-17 11H"
Guimaraes,"nuvens quebradas",17,1017,82,75,0,"2019-10-17 12H"
Guimaraes,"nuvens quebradas",18,1016,82,75,0,"2019-10-17 13H"
Guimaraes,"chuva fraca",17,1016,88,90,0,"2019-10-17 14H"
Guimaraes,nevoeiro,16,1015,93,90,0,"2019-10-17 15H"
Guimaraes,nevoeiro,17,1015,93,90,0,"2019-10-17 16H"
Guimaraes,nevoeiro,15,1015,100,75,0,"2019-10-17 17H"
Guimaraes,nevoeiro,15,1016,93,90,0,"2019-10-17 18H"
Guimaraes,"chuva fraca",14,1016,100,75,0,"2019-10-17 19H"
Guimaraes,"chuva fraca",14,1017,93,75,0,"2019-10-17 20H"
Guimaraes,"nuvens quebradas",14,1018,93,75,0,"2019-10-17 21H"
Guimaraes,"nuvens quebradas",14,1018,87,75,0,"2019-10-17 22H"
Guimaraes,"nuvens quebradas",14,1018,93,75,0,"2019-10-17 23H"
Guimaraes,"nuvens quebradas",13,1018,93,75,0,"2019-10-18 00H"
Guimaraes,"nuvens dispersas",13,1018,100,40,0,"2019-10-18 01H"
Guimaraes,"céu limpo",13,1018,100,0,0,"2019-10-18 02H"
Guimaraes,"nuvens quebradas",13,1018,93,75,0,"2019-10-18 03H"
Guimaraes,"nuvens quebradas",13,1018,93,75,0,"2019-10-18 04H"
Guimaraes,"chuva fraca",12,1018,93,75,0,"2019-10-18 05H"
Guimaraes,"chuva fraca",12,1018,100,75,0,"2019-10-18 06H"
Guimaraes,"nuvens dispersas",12,1018,100,40,0,"2019-10-18 07H"
Guimaraes,"nuvens dispersas",13,1018,93,40,0,"2019-10-18 08H"
Guimaraes,"nuvens dispersas",14,1018,87,40,0,"2019-10-18 09H"
Guimaraes,"nuvens quebradas",15,1018,87,75,0,"2019-10-18 10H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-10-18 11H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-10-18 12H"
Guimaraes,"nuvens quebradas",16,1017,88,75,0,"2019-10-18 13H"
Guimaraes,"nuvens quebradas",16,1016,82,75,0,"2019-10-18 14H"
Guimaraes,"nuvens quebradas",16,1016,88,75,0,"2019-10-18 15H"
Guimaraes,"chuva fraca",16,1015,82,75,0,"2019-10-18 16H"
Guimaraes,"nuvens quebradas",15,1015,82,75,0,"2019-10-18 17H"
Guimaraes,"chuva fraca",15,1014,87,75,0,"2019-10-18 18H"
Guimaraes,"nuvens quebradas",14,1014,93,75,0,"2019-10-18 19H"
Guimaraes,"chuva fraca",14,1014,93,75,0,"2019-10-18 20H"
Guimaraes,"chuva fraca",14,1014,93,75,0,"2019-10-18 21H"
Guimaraes,"aguaceiros fracos",14,1013,93,90,0,"2019-10-18 22H"
Guimaraes,"aguaceiros fracos",14,1012,87,90,0,"2019-10-18 23H"
Guimaraes,"chuva fraca",14,1012,100,90,0,"2019-10-19 00H"
Guimaraes,"chuvisco e chuva fraca",14,1011,100,90,0,"2019-10-19 01H"
Guimaraes,"chuva fraca",14,1011,100,75,0,"2019-10-19 02H"
Guimaraes,"chuvisco fraco",14,1009,100,75,0,"2019-10-19 03H"
Guimaraes,"chuvisco fraco",14,1009,93,90,0,"2019-10-19 04H"
Guimaraes,"chuva fraca",14,1008,93,90,0,"2019-10-19 05H"
Guimaraes,nevoeiro,14,1007,93,90,0,"2019-10-19 06H"
Guimaraes,nevoeiro,14,1006,93,90,0,"2019-10-19 07H"
Guimaraes,nevoeiro,13,1006,100,75,0,"2019-10-19 08H"
Guimaraes,"chuva forte",13,1006,100,75,0,"2019-10-19 09H"
Guimaraes,nevoeiro,13,1005,100,75,0,"2019-10-19 10H"
Guimaraes,nevoeiro,13,1004,100,75,0,"2019-10-19 11H"
Guimaraes,nevoeiro,13,1003,100,75,0,"2019-10-19 12H"
Guimaraes,nevoeiro,12,1003,100,75,0,"2019-10-19 13H"
Guimaraes,"chuva moderada",13,1002,93,40,0,"2019-10-19 14H"
Guimaraes,"chuva fraca",13,1003,87,20,0,"2019-10-19 15H"
Guimaraes,"céu pouco nublado",13,1004,82,20,0,"2019-10-19 16H"
Guimaraes,"aguaceiros fracos",13,1005,93,75,0,"2019-10-19 17H"
Guimaraes,"nuvens dispersas",12,1005,93,40,0,"2019-10-19 18H"
Guimaraes,"chuva fraca",11,1005,87,40,0,"2019-10-19 19H"
Guimaraes,aguaceiros,11,1006,87,40,0,"2019-10-19 20H"
Guimaraes,aguaceiros,11,1007,82,40,0,"2019-10-19 21H"
Guimaraes,"chuva fraca",11,1007,82,20,0,"2019-10-19 22H"
Guimaraes,"chuva fraca",11,1008,87,20,0,"2019-10-19 23H"
Guimaraes,"céu pouco nublado",11,1008,82,20,0,"2019-10-20 00H"
Guimaraes,"céu pouco nublado",11,1009,93,20,0,"2019-10-20 01H"
Guimaraes,"céu limpo",10,1009,93,0,0,"2019-10-20 02H"
Guimaraes,"céu limpo",10,1009,87,0,0,"2019-10-20 03H"
Guimaraes,"céu limpo",10,1009,93,0,0,"2019-10-20 04H"
Guimaraes,"chuva fraca",9,1010,100,0,0,"2019-10-20 05H"
Guimaraes,"céu limpo",9,1011,93,0,0,"2019-10-20 06H"
Guimaraes,"céu limpo",9,1011,87,0,0,"2019-10-20 07H"
Guimaraes,"céu limpo",11,1013,93,0,0,"2019-10-20 08H"
Guimaraes,"céu limpo",12,1013,87,0,0,"2019-10-20 09H"
Guimaraes,"céu limpo",14,1013,76,0,0,"2019-10-20 10H"
Guimaraes,"céu limpo",15,1014,67,0,0,"2019-10-20 11H"
Guimaraes,"céu pouco nublado",15,1014,72,20,0,"2019-10-20 12H"
Guimaraes,"céu pouco nublado",15,1014,63,20,0,"2019-10-20 13H"
Guimaraes,"céu pouco nublado",16,1014,72,20,0,"2019-10-20 14H"
Guimaraes,"céu pouco nublado",16,1014,67,20,0,"2019-10-20 15H"
Guimaraes,"céu limpo",15,1014,67,0,0,"2019-10-20 16H"
Guimaraes,"céu pouco nublado",15,1015,77,20,0,"2019-10-20 17H"
Guimaraes,"céu limpo",13,1015,82,0,0,"2019-10-20 18H"
Guimaraes,"céu limpo",12,1016,87,0,0,"2019-10-20 19H"
Guimaraes,"céu limpo",11,1016,87,0,0,"2019-10-20 20H"
Guimaraes,"céu limpo",10,1016,87,0,0,"2019-10-20 21H"
Guimaraes,"céu limpo",10,1017,93,0,0,"2019-10-20 22H"
Guimaraes,"céu limpo",9,1017,100,0,0,"2019-10-20 23H"
Guimaraes,"céu pouco nublado",8,1017,100,14,0,"2019-10-21 00H"
Guimaraes,"céu limpo",8,1017,100,0,0,"2019-10-21 01H"
Guimaraes,"céu limpo",8,1017,100,0,0,"2019-10-21 02H"
Guimaraes,"céu limpo",8,1017,93,0,0,"2019-10-21 03H"
Guimaraes,"chuva fraca",8,1017,100,0,0,"2019-10-21 04H"
Guimaraes,neblina,7,1017,100,0,0,"2019-10-21 05H"
Guimaraes,"céu limpo",7,1018,100,0,0,"2019-10-21 06H"
Guimaraes,neblina,6,1018,93,20,0,"2019-10-21 07H"
Guimaraes,neblina,8,1018,93,20,0,"2019-10-21 08H"
Guimaraes,"céu limpo",10,1019,87,0,0,"2019-10-21 09H"
Guimaraes,"céu limpo",13,1019,76,0,0,"2019-10-21 10H"
Guimaraes,"céu limpo",14,1019,72,0,0,"2019-10-21 11H"
Guimaraes,"céu pouco nublado",14,1018,77,20,0,"2019-10-21 12H"
Guimaraes,"céu pouco nublado",15,1018,72,20,0,"2019-10-21 13H"
Guimaraes,"céu pouco nublado",16,1017,72,20,0,"2019-10-21 14H"
Guimaraes,"céu pouco nublado",15,1017,77,20,0,"2019-10-21 15H"
Guimaraes,"chuva fraca",14,1016,72,20,0,"2019-10-21 16H"
Guimaraes,"chuva fraca",14,1017,72,20,0,"2019-10-21 17H"
Guimaraes,"nuvens dispersas",13,1017,82,32,0,"2019-10-21 18H"
Guimaraes,"céu pouco nublado",12,1017,87,17,0,"2019-10-21 19H"
Guimaraes,"céu pouco nublado",11,1017,87,17,0,"2019-10-21 20H"
Guimaraes,"céu pouco nublado",10,1017,93,17,0,"2019-10-21 21H"
Guimaraes,"nuvens quebradas",10,1017,93,58,0,"2019-10-21 22H"
Guimaraes,"chuva fraca",9,1017,87,58,0,"2019-10-21 23H"
Guimaraes,"nuvens quebradas",10,1017,87,51,0,"2019-10-22 00H"
Guimaraes,"céu pouco nublado",9,1016,87,15,0,"2019-10-22 01H"
Guimaraes,"céu pouco nublado",9,1016,81,15,0,"2019-10-22 02H"
Guimaraes,"céu pouco nublado",9,1016,87,15,0,"2019-10-22 03H"
Guimaraes,"céu limpo",9,1016,76,8,0,"2019-10-22 04H"
Guimaraes,"céu limpo",9,1016,81,8,0,"2019-10-22 05H"
Guimaraes,"céu limpo",9,1016,76,8,0,"2019-10-22 06H"
Guimaraes,"céu limpo",10,1017,76,0,0,"2019-10-22 07H"
Guimaraes,"céu limpo",11,1017,76,0,0,"2019-10-22 08H"
Guimaraes,"céu limpo",13,1017,66,0,0,"2019-10-22 09H"
Guimaraes,"céu limpo",15,1017,62,0,0,"2019-10-22 10H"
Guimaraes,"céu limpo",16,1017,55,0,0,"2019-10-22 11H"
Guimaraes,"céu limpo",17,1016,52,0,0,"2019-10-22 12H"
Guimaraes,"céu pouco nublado",17,1015,52,20,0,"2019-10-22 13H"
Guimaraes,"céu pouco nublado",17,1014,52,20,0,"2019-10-22 14H"
Guimaraes,"céu pouco nublado",17,1014,59,20,0,"2019-10-22 15H"
Guimaraes,"céu pouco nublado",16,1013,72,20,0,"2019-10-22 16H"
Guimaraes,"céu pouco nublado",15,1013,72,20,0,"2019-10-22 17H"
Guimaraes,"céu pouco nublado",14,1013,67,20,0,"2019-10-22 18H"
Guimaraes,"céu limpo",13,1013,82,0,0,"2019-10-22 19H"
Guimaraes,"nuvens dispersas",13,1013,81,45,0,"2019-10-22 20H"
Guimaraes,"nuvens dispersas",12,1013,81,45,0,"2019-10-22 21H"
Guimaraes,"nuvens quebradas",12,1013,76,72,0,"2019-10-22 22H"
Guimaraes,"nuvens quebradas",11,1013,76,72,0,"2019-10-22 23H"
Guimaraes,"nuvens quebradas",11,1012,87,72,0,"2019-10-23 00H"
Guimaraes,"nuvens quebradas",11,1012,81,78,0,"2019-10-23 01H"
Guimaraes,"nuvens quebradas",11,1011,81,78,0,"2019-10-23 02H"
Guimaraes,"nuvens quebradas",10,1011,81,78,0,"2019-10-23 03H"
Guimaraes,"nuvens quebradas",11,1011,76,58,0,"2019-10-23 04H"
Guimaraes,"nuvens quebradas",11,1011,76,58,0,"2019-10-23 05H"
Guimaraes,"nuvens quebradas",11,1011,82,58,0,"2019-10-23 06H"
Guimaraes,"céu limpo",11,1010,81,0,0,"2019-10-23 07H"
Guimaraes,"céu pouco nublado",12,1011,82,20,0,"2019-10-23 08H"
Guimaraes,"céu pouco nublado",14,1012,82,20,0,"2019-10-23 09H"
Guimaraes,"céu pouco nublado",15,1012,77,20,0,"2019-10-23 10H"
Guimaraes,"céu pouco nublado",16,1012,72,20,0,"2019-10-23 11H"
Guimaraes,"nuvens dispersas",16,1012,72,40,0,"2019-10-23 12H"
Guimaraes,"céu pouco nublado",16,1011,77,20,0,"2019-10-23 13H"
Guimaraes,"céu pouco nublado",15,1012,72,20,0,"2019-10-23 14H"
Guimaraes,"nuvens dispersas",15,1012,72,40,0,"2019-10-23 15H"
Guimaraes,"céu pouco nublado",15,1012,77,20,0,"2019-10-23 16H"
Guimaraes,"céu pouco nublado",14,1013,82,20,0,"2019-10-23 17H"
Guimaraes,"céu pouco nublado",13,1013,82,20,0,"2019-10-23 18H"
Guimaraes,"céu pouco nublado",12,1014,87,20,0,"2019-10-23 19H"
Guimaraes,nublado,13,1014,87,97,0,"2019-10-23 20H"
Guimaraes,nublado,12,1015,87,97,0,"2019-10-23 21H"
Guimaraes,"céu pouco nublado",11,1016,93,20,0,"2019-10-23 22H"
Guimaraes,"céu pouco nublado",11,1016,93,20,0,"2019-10-23 23H"
Guimaraes,"nuvens quebradas",10,1016,93,75,0,"2019-10-24 00H"
Guimaraes,"céu pouco nublado",10,1016,93,20,0,"2019-10-24 01H"
Guimaraes,"céu pouco nublado",10,1017,100,20,0,"2019-10-24 02H"
Guimaraes,"nuvens quebradas",9,1017,100,75,0,"2019-10-24 03H"
Guimaraes,nublado,10,1017,93,90,0,"2019-10-24 04H"
Guimaraes,nublado,10,1017,93,90,0,"2019-10-24 05H"
Guimaraes,"nuvens quebradas",11,1018,93,75,0,"2019-10-24 06H"
Guimaraes,"nuvens quebradas",11,1018,87,75,0,"2019-10-24 07H"
Guimaraes,"nuvens quebradas",12,1019,82,75,0,"2019-10-24 08H"
Guimaraes,"chuva fraca",13,1019,82,75,0,"2019-10-24 09H"
Guimaraes,"nuvens quebradas",14,1020,77,75,0,"2019-10-24 10H"
Guimaraes,"nuvens quebradas",17,1021,77,75,0,"2019-10-24 11H"
